CODMEC,CODEOL,ANO,TIPOESC,NOME,DEP,DEPADM,SITUAÇÃO,MAIS EDUCAÇÃO,Qtde_Docentes,NUM_FUNC,MERENDA,SETEDU,DISTRITO,SUBPREF,CORED,ZONA,DTURNOS - EMEF,T2D3D - EMEF,DTURNOS-EMEI,T2D3D - EMEI,CL_CRECHE,CL_PRE,AL_CRECHE,AL_PRE,0,1,2,MENOR3,3,4,5,6,6fund,0A3,0A4,4A6,5A6,>6,TotalEdInf,CLEM1S,CLEM2S,CLEM3S,CLEM4S,CLEMMU,ALEM1S,ALEM2S,ALEM3S,ALEM4S,ALEMMU,CLEM,ALEM,CLEF1S,CLEF2S,CLEF3S,CLEF4S,CLEF5S,CLEF6S,CLEF7S,CLEF8S,CLEFMU,ALEF1S,ALEF2S,ALEF3S,ALEF4S,ALEF5S,ALEF6S,ALEF7S,ALEF8S,ALEFMU,ALEFAC,CLEF1A4,CLEF5A8,CLEF1A8,ALEF1A4,ALEF5A8,ALEF1A8,CLE9F1S,CLE9F2S,CLE9F3S,CLE9F4S,CLE9F5S,CLE9F6S,CLE9F7S,CLE9F8S,CLE9F9S,CLE9FMU,ALE9F1S,ALE9F2S,ALE9F3S,ALE9F4S,ALE9F5S,ALE9F6S,ALE9F7S,ALE9F8S,ALE9F9S,ALE9FMU,ALE9FAC,CLE9F1A5,CLE9F6A9,ALE9F1A5,ALE9F6A9,CLE9F1A9,ALE9F1A9,CLFUNDI,ALFUNDI,CLFUNDII,ALFUNDII,CLFUND,ALFUND,TEG,TIPOENSEJA,CLEJA1A4,CLEJA5A8,CLEJAMED,ALEJA1A4,ALEJA5A8,ALEJAMED,TOTALEJA,ALES1A4_SEMI,ALES5A8_SEMI,ALESMED_SEMI,ALES1A8_EXAME,ALESMED_EXAME,ALEDPROF,EE_VIS_MED,EE_BVIS_MED,EE_INTELECTUAL_MED,EE_AUD_MED,EE_BAUD_MED,EE_Surdo_Cegueira_MED,EE_FIS_MED,EE_MEN_MED,EE_Transtornos_MED,EE_Down_MED,EE_MUL_MED,EE_SUP_MED,EE_Autismo_MED,EE_Asperger_MED,EE_Ret_MED,EE_TDI_MED,EE_CON_MED,EE_OUT_MED,TOT_EE_MED,EE_VIS_CRE,EE_BVIS_CRE,EE_INTELECTUAL_CRE,EE_AUD_CRE,EE_BAUD_CRE,EE_Surdo_Cegueira_CRE,EE_FIS_CRE,EE_MEN_CRE,EE_Transtornos_CRE,EE_Down_CRE,EE_MUL_CRE,EE_SUP_CRE,EE_Autismo_CRE,EE_Asperger_CRE,EE_Ret_CRE,EE_TDI_CRE,EE_CON_CRE,EE_OUT_CRE,TOT_EE_CRE,EE_VIS_FUND,EE_BVIS_FUND,EE_INTELECTUAL_FUND,EE_AUD_FUND,EE_BAUD_FUND,EE_Surdo_Cegueira_FUND,EE_FIS_FUND,EE_MEN_FUND,EE_Transtornos_FUND,EE_Down_FUND,EE_MUL_FUND,EE_SUP_FUND,EE_Autismo_FUND,EE_Asperger_FUND,EE_Ret_FUND,EE_TDI_FUND,EE_CON_FUND,EE_OUT_FUND,TOT_EE_FUND,EE_VIS_EJA,EE_BVIS_EJA,EE_INTELECTUAL_EJA,EE_AUD_EJA,EE_BAUD_EJA,EE_Surdo_Cegueira_EJA,EE_FIS_EJA,EE_MEN_EJA,EE_Transtornos_EJA,EE_Down_EJA,EE_MUL_EJA,EE_SUP_EJA,EE_Autismo_EJA,EE_Asperger_EJA,EE_Ret_EJA,EE_TDI_EJA,EE_CON_EJA,EE_OUT_EJA,TOT_EE_EJA,EE_VIS_EP,EE_BVIS_EP,EE_INTELECTUAL_EP,EE_AUD_EP,EE_BAUD_EP,EE_Surdo_Cegueira_EP,EE_FIS_EP,EE_MEN_EP,EE_Transtornos_EP,EE_Down_EP,EE_MUL_EP,EE_SUP_EP,EE_Autismo_EP,EE_Asperger_EP,EE_Ret_EP,EE_TDI_EP,EE_CON_EP,EE_OUT_EP,TOT_EE_EP,EE_VIS_PRE,EE_BVIS_PRE,EE_AUD_PRE,EE_BAUD_PRE,EE_INTELECTUAL_PRE,EE_Surdo_Cegueira_PRE,EE_FIS_PRE,EE_MEN_PRE,EE_Transtornos_PRE,EE_Down_PRE,EE_MUL_PRE,EE_SUP_PRE,EE_Autismo_PRE,EE_Asperger_PRE,EE_Ret_PRE,EE_TDI_PRE,EE_CON_PRE,EE_OUT_PRE,TOT_EE_PRE,TOT_EE,TIPO_EE,EE_Creche,EE_Pre,EE_Fund,EE_Med,EE_EJA,EE_EP,ALEDESP,TOTAL_ALUNOS
35100171,,2014,ESC.PART.,NOSSA SENHORA DAS DORES COLEGIO,PRIVADA,,1.0,,34.0,70.0,,2104.0,CASA VERDE,CASA VERDE/CACHOEIRINHA,FREGUESIA/BRASILANDIA,NORTE,,0,,,1.0,2.0,17.0,52.0,,,4.0,4.0,5.0,20.0,26.0,14.0,20.0,9.0,29.0,60.0,40.0,0.0,69.0,1.0,1.0,1.0,,,27.0,29.0,23.0,,,3.0,79.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,,50.0,64.0,30.0,32.0,43.0,38.0,30.0,32.0,43.0,,,9.0,6.0,219.0,143.0,15.0,362.0,9.0,219.0,6.0,143.0,15.0,362.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,510
35100183,,2014,ESC.PART.,LICEU CARVALHO PINTO EIFM,PRIVADA,,1.0,,35.0,50.0,,2102.0,CASA VERDE,CASA VERDE/CACHOEIRINHA,FREGUESIA/BRASILANDIA,NORTE,,0,,,2.0,3.0,41.0,64.0,,,11.0,11.0,15.0,27.0,34.0,17.0,20.0,26.0,53.0,78.0,51.0,1.0,105.0,1.0,1.0,1.0,,,23.0,22.0,22.0,,,3.0,67.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,59.0,43.0,44.0,44.0,41.0,30.0,29.0,22.0,27.0,,,12.0,4.0,231.0,108.0,16.0,339.0,12.0,231.0,4.0,108.0,16.0,339.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,511
35100213,,2014,ESC.PART.,MOYE PADRE COLEGIO,PRIVADA,,1.0,,53.0,114.0,,5002.0,LIMAO,CASA VERDE/CACHOEIRINHA,FREGUESIA/BRASILANDIA,NORTE,,0,,,3.0,4.0,9.0,23.0,,,1.0,1.0,2.0,10.0,14.0,5.0,28.0,3.0,13.0,29.0,19.0,0.0,32.0,3.0,3.0,3.0,,,63.0,67.0,61.0,,,9.0,191.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,,43.0,34.0,49.0,68.0,54.0,64.0,68.0,79.0,96.0,,,13.0,13.0,248.0,307.0,26.0,555.0,13.0,248.0,13.0,307.0,26.0,555.0,,,,,,,,,0.0,,,,,,,,,,1.0,,,,0.0,0.0,0.0,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,,,,3.0,0.0,0.0,0.0,,,2.0,1.0,,,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,ClasseComum,,,,,,,,778
35100298,,2014,ESC.PART.,ORLANDO GARCIA DA SILVEIRA COLEGIO,PRIVADA,,1.0,,31.0,48.0,,2909.0,FREGUESIA DO O,FREGUESIA/BRASILANDIA,FREGUESIA/BRASILANDIA,NORTE,,0,,,5.0,4.0,29.0,42.0,,3.0,7.0,10.0,15.0,12.0,20.0,14.0,12.0,25.0,37.0,46.0,34.0,0.0,71.0,1.0,1.0,1.0,,,19.0,20.0,6.0,,,3.0,45.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,30.0,35.0,33.0,28.0,26.0,30.0,26.0,16.0,17.0,,,10.0,4.0,152.0,89.0,14.0,241.0,10.0,152.0,4.0,89.0,14.0,241.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,1.0,1.0,ClasseComum,,,,,,,,357
35100304,,2014,ESC.PART.,SANTA LUCIA FILIPPINI COLEGIO,PRIVADA,,1.0,,64.0,106.0,,2906.0,FREGUESIA DO O,FREGUESIA/BRASILANDIA,FREGUESIA/BRASILANDIA,NORTE,,0,,,5.0,9.0,69.0,146.0,,,,0.0,43.0,57.0,72.0,41.0,39.0,43.0,100.0,170.0,113.0,2.0,215.0,1.0,2.0,1.0,,,36.0,38.0,25.0,,,4.0,99.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,5.0,4.0,4.0,4.0,3.0,2.0,3.0,2.0,2.0,,99.0,80.0,74.0,100.0,78.0,61.0,73.0,55.0,64.0,,,20.0,9.0,431.0,253.0,29.0,684.0,20.0,431.0,9.0,253.0,29.0,684.0,,,,,,,,,0.0,,,,,,,,,,1.0,,,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,,0.0,0.0,0.0,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,ClasseComum,,,,,,,,998
35100328,,2014,ESC.PART.,WELLINGTON CENTRO DE ENSINO INTEGRADO,PRIVADA,,1.0,,30.0,63.0,,2908.0,FREGUESIA DO O,FREGUESIA/BRASILANDIA,FREGUESIA/BRASILANDIA,NORTE,,0,,,2.0,4.0,23.0,60.0,,,,0.0,8.0,30.0,28.0,17.0,17.0,8.0,38.0,75.0,45.0,0.0,83.0,2.0,1.0,1.0,,,53.0,36.0,28.0,,,4.0,117.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,,36.0,32.0,45.0,51.0,62.0,52.0,71.0,66.0,63.0,,,10.0,9.0,226.0,252.0,19.0,478.0,10.0,226.0,9.0,252.0,19.0,478.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,678
35100353,,2014,ESC.PART.,ADVENTISTA DE VILA NOVA CACHOEIRINHA COLEGIO,PRIVADA,,1.0,,39.0,70.0,,1106.0,CACHOEIRINHA,CASA VERDE/CACHOEIRINHA,FREGUESIA/BRASILANDIA,NORTE,,0,,,,3.0,,51.0,,,,0.0,,11.0,28.0,12.0,23.0,0.0,11.0,51.0,40.0,0.0,51.0,2.0,2.0,1.0,,,67.0,50.0,30.0,,,5.0,147.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,,54.0,61.0,55.0,55.0,58.0,62.0,37.0,67.0,58.0,,,12.0,7.0,283.0,224.0,19.0,507.0,12.0,283.0,7.0,224.0,19.0,507.0,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,1.0,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,,,,0.0,0.0,0.0,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,ClasseComum,,,,,,,,705
35100365,,2014,ESC.PART.,SESI 388 CENTRO EDUCACIONAL,PRIVADA,,1.0,,18.0,32.0,,5102.0,MANDAQUI,SANTANA/TUCURUVI,JACANA/TREMEMBE,NORTE,,0,,,,,,,,,,0.0,,,,,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,32.0,31.0,32.0,,,3.0,95.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,29.0,29.0,31.0,31.0,32.0,31.0,32.0,31.0,29.0,,,5.0,4.0,152.0,123.0,9.0,275.0,5.0,152.0,4.0,123.0,9.0,275.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,,,1.0,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ClasseComum,,,,,,,,370
35100420,,2014,ESC.PART.,IMPERATRIZ LEOPOLDINA COLEGIO,PRIVADA,,1.0,,62.0,150.0,,7004.0,SANTANA,SANTANA/TUCURUVI,JACANA/TREMEMBE,NORTE,,0,,,2.0,5.0,18.0,79.0,,,,0.0,10.0,24.0,41.0,22.0,39.0,10.0,34.0,87.0,63.0,0.0,97.0,2.0,2.0,3.0,,,46.0,53.0,68.0,,,7.0,167.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,6.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,,81.0,76.0,47.0,100.0,101.0,104.0,89.0,90.0,102.0,,,20.0,16.0,405.0,385.0,36.0,790.0,20.0,405.0,16.0,385.0,36.0,790.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,1054
35100432,,2014,ESC.PART.,JARDIM SAO PAULO COLEGIO,PRIVADA,,1.0,,163.0,242.0,,7006.0,SANTANA,SANTANA/TUCURUVI,JACANA/TREMEMBE,NORTE,,0,,,6.0,12.0,84.0,210.0,,,13.0,13.0,43.0,76.0,97.0,65.0,80.0,56.0,132.0,238.0,162.0,0.0,294.0,8.0,6.0,6.0,,,197.0,147.0,163.0,,,20.0,507.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,10.0,9.0,7.0,7.0,9.0,9.0,8.0,7.0,8.0,,177.0,185.0,179.0,173.0,224.0,234.0,206.0,185.0,223.0,,,42.0,32.0,938.0,848.0,74.0,1786.0,42.0,938.0,32.0,848.0,74.0,1786.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,3.0,0.0,0.0,0.0,,,,1.0,,,0.0,0.0,4.0,,,2.0,,,,2.0,0.0,0.0,0.0,,,,,,,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2.0,0.0,0.0,0.0,,,3.0,1.0,,,0.0,0.0,6.0,14.0,ClasseComum,,,,,,,,2587
35100444,,2014,ESC.PART.,LUIZA DE MARILLAC COLEGIO,PRIVADA,,1.0,,27.0,50.0,,7001.0,SANTANA,SANTANA/TUCURUVI,JACANA/TREMEMBE,NORTE,,0,,,,2.0,,26.0,,,,0.0,,6.0,13.0,7.0,14.0,0.0,6.0,26.0,20.0,0.0,26.0,1.0,1.0,1.0,,,35.0,35.0,32.0,,,3.0,102.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,22.0,26.0,20.0,14.0,29.0,22.0,30.0,31.0,33.0,,,5.0,4.0,111.0,116.0,9.0,227.0,5.0,111.0,4.0,116.0,9.0,227.0,,,,,,,,,0.0,,,,,,,,,,9.0,,,,0.0,0.0,0.0,,,,,,,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,ClasseComum,,,,,,,,355
35100468,,2014,ESC.PART.,SAA COLEGIO,PRIVADA,,1.0,,45.0,90.0,,7004.0,SANTANA,SANTANA/TUCURUVI,JACANA/TREMEMBE,NORTE,,0,,,2.0,4.0,25.0,49.0,,1.0,7.0,8.0,11.0,17.0,23.0,15.0,12.0,19.0,36.0,55.0,38.0,0.0,74.0,1.0,1.0,1.0,,,42.0,36.0,35.0,,,3.0,113.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,32.0,35.0,31.0,31.0,24.0,30.0,39.0,24.0,31.0,,,10.0,4.0,153.0,124.0,14.0,277.0,10.0,153.0,4.0,124.0,14.0,277.0,,,,,,,,,0.0,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,469
35100473,,2014,ESC.PART.,SANTA TERESINHA COLEGIO SALESIANO,PRIVADA,,1.0,,126.0,317.0,,7004.0,SANTANA,SANTANA/TUCURUVI,JACANA/TREMEMBE,NORTE,,0,,,9.0,18.0,119.0,299.0,,,27.0,27.0,53.0,99.0,143.0,95.0,75.0,80.0,179.0,337.0,238.0,1.0,418.0,6.0,5.0,4.0,,,173.0,173.0,142.0,,,15.0,488.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,8.0,9.0,7.0,7.0,6.0,6.0,6.0,6.0,5.0,,163.0,193.0,168.0,199.0,150.0,185.0,187.0,186.0,162.0,,,37.0,23.0,873.0,720.0,60.0,1593.0,37.0,873.0,23.0,720.0,60.0,1593.0,,,,,,,,,0.0,,,,,,,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,39.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,ClasseComum,,,,,,,,2499
